run_id,model_family,strategy,horizon,video_id,text_present,y_true_log,pred_log,residual_log,abs_residual_log
colab-gbdt-20260306T070623Z,gbdt,concat,30,TzQsVrMUYk4,1.0,15.517569541931152,14.26681423187256,-1.2507553100585938,1.2507553100585938
colab-gbdt-20260306T070623Z,gbdt,concat,30,OTQge9FcO6g,1.0,12.760595321655272,11.61001205444336,-1.150583267211914,1.150583267211914
colab-gbdt-20260306T070623Z,gbdt,concat,30,SkRF23pbYic,1.0,16.943111419677734,15.232136726379396,-1.7109746932983398,1.7109746932983398
colab-gbdt-20260306T070623Z,gbdt,concat,30,2Dam4BGWYO8,1.0,11.719549179077148,13.952402114868164,2.2328529357910156,2.2328529357910156
colab-gbdt-20260306T070623Z,gbdt,concat,30,JlHzBlhVoOQ,1.0,14.041936874389648,14.682154655456545,0.6402177810668945,0.6402177810668945
colab-gbdt-20260306T070623Z,gbdt,concat,30,DQhvA8zbAZo,1.0,12.52406406402588,13.220797538757324,0.6967334747314453,0.6967334747314453
colab-gbdt-20260306T070623Z,gbdt,concat,30,7zBlAFlimlE,1.0,11.807138442993164,13.335248947143556,1.5281105041503906,1.5281105041503906
colab-gbdt-20260306T070623Z,gbdt,concat,30,hap5zzcMBMs,1.0,13.86129093170166,12.308752059936523,-1.5525388717651367,1.5525388717651367
colab-gbdt-20260306T070623Z,gbdt,concat,30,sir9NCfg5ig,1.0,11.516966819763184,12.22615909576416,0.7091922760009766,0.7091922760009766
colab-gbdt-20260306T070623Z,gbdt,concat,30,5JOB1i7Z-e0,1.0,9.830809593200684,10.159417152404783,0.3286075592041015,0.3286075592041015
colab-gbdt-20260306T070623Z,gbdt,concat,30,5dSIKYEUqmk,1.0,15.432628631591797,13.47082233428955,-1.961806297302246,1.961806297302246
colab-gbdt-20260306T070623Z,gbdt,concat,30,RhhVlLBrr5A,1.0,9.451009750366213,8.873187065124512,-0.5778226852416992,0.5778226852416992
colab-gbdt-20260306T070623Z,gbdt,concat,30,HQaH_vkpKo0,1.0,12.402786254882812,15.021385192871094,2.6185989379882812,2.6185989379882812
colab-gbdt-20260306T070623Z,gbdt,concat,30,dCJbhGlGBKw,1.0,10.968180656433104,13.940793991088867,2.9726133346557617,2.9726133346557617
colab-gbdt-20260306T070623Z,gbdt,concat,30,WuhVT2bZ6i8,1.0,14.28127670288086,14.270182609558104,-0.0110940933227539,0.0110940933227539
colab-gbdt-20260306T070623Z,gbdt,concat,30,Hr-QvUm8Crc,1.0,12.950150489807127,13.807635307312012,0.8574848175048828,0.8574848175048828
colab-gbdt-20260306T070623Z,gbdt,concat,30,-IKtoAyJ1kk,1.0,13.251385688781738,13.94607639312744,0.6946907043457031,0.6946907043457031
colab-gbdt-20260306T070623Z,gbdt,concat,30,PdKaEf34-cg,1.0,13.647951126098633,14.319097518920898,0.6711463928222656,0.6711463928222656
colab-gbdt-20260306T070623Z,gbdt,concat,30,VxPito6NrEY,1.0,12.640974044799805,12.606680870056152,-0.0342931747436523,0.0342931747436523
colab-gbdt-20260306T070623Z,gbdt,concat,30,wwK7ZD4sZB4,0.0,12.047064781188965,14.372061729431152,2.3249969482421875,2.3249969482421875
colab-gbdt-20260306T070623Z,gbdt,concat,30,h82-1URovzc,1.0,13.20141315460205,12.857664108276367,-0.3437490463256836,0.3437490463256836
colab-gbdt-20260306T070623Z,gbdt,concat,30,IlX6ZVr0Rpo,1.0,7.013915538787842,10.194055557250977,3.1801400184631348,3.1801400184631348
colab-gbdt-20260306T070623Z,gbdt,concat,30,OnqVLN3QvvI,1.0,13.591507911682127,14.15439510345459,0.5628871917724609,0.5628871917724609
colab-gbdt-20260306T070623Z,gbdt,concat,30,GHtMiQqftos,1.0,11.884847640991213,14.20480251312256,2.3199548721313477,2.3199548721313477
colab-gbdt-20260306T070623Z,gbdt,concat,30,BvI8iqqQva0,1.0,14.270697593688965,13.64264965057373,-0.6280479431152344,0.6280479431152344
